Date,SPY_chg,QQQ_chg,Gold_chg,Oil_chg,DXY_chg,BTC_chg,VIX_chg,SP500_fut_chg,US2Y_chg,US10Y_chg,is_weekend,hour_utc,dow_utc,Ann_CPI,Ann_Employment,Ann_FOMC,Ann_GDP,expected_move_bps,expected_gdp_growth,expected_unemployment_rate,expected_inflation_rate,expected_monthly_inflation,fed_market_start,fed_market_end,gdp_market_start,gdp_market_end,labor_market_start,labor_market_end,inf_yearly_market_start,inf_yearly_market_end,inf_monthly_market_start,inf_monthly_market_end
2025-02-10 20:00:00+00:00,-0.0004956919178416,-0.0002359492128536,0.0002045183239847,-0.0004139956857291,-2.7680758168169284e-05,-0.0005601712993408,-0.0044276183833417,-0.0002873445260868,-0.000114059767318,0.0004453028197202,0,20,0,0,0,0,0,0.0374999999999996,,0.0259999999999998,0.0,-0.0286750000000002,0,0,0,0,0,0,0,0,0,0
2025-02-10 21:00:00+00:00,-0.0001653798519916,-0.0008212924356512,0.0006814774317585,0.0002761114327614,0.0001292508837134,0.0001322376120518,0.0050825873487525,-0.0001231830500123,-7.604851895504083e-05,,0,21,0,0,0,0,0,-0.0083333333333328,,-0.0024999999999995,-0.0014532883660924,0.0469750000000002,0,0,0,0,0,0,0,0,0,0
2025-02-10 22:00:00+00:00,,,,,-9.225982338212368e-06,-2.4069197981368973e-06,,,,,0,22,0,0,0,0,0,-0.0375000000000005,,-0.0224999999999999,0.0031971847288225,-0.0364749999999998,0,0,0,0,0,0,0,0,0,0
2025-02-10 23:00:00+00:00,,,0.00217920942432,-0.0006899827641168,2.7678202373371263e-05,0.0006051010936829,,-0.0017658412385528,0.0001901357569304,,0,23,0,0,0,0,0,-0.0083333333333337,,0.0004999999999997,-0.0149476831091179,0.0765499999999996,0,0,0,0,0,0,0,0,0,0
2025-02-11 00:00:00+00:00,,,0.0014950212548838,-0.0006903538197646,0.0001107801712929,0.0041996299585256,,0.0004936646371564,0.0,,0,0,1,0,0,0,0,0.0291666666666676,,0.0199999999999995,0.0014584164587292,-0.0059999999999997,0,0,0,0,0,0,0,0,0,0
2025-02-11 01:00:00+00:00,,,0.0039014790402347,-0.0002764166326065,0.0003692028619384,0.0022455373707546,,-0.000657894736842,-7.603984487869475e-05,,0,1,1,0,0,0,0,-0.0041666666666673,,-0.0199999999999995,0.0028145146234601,-0.0732500000000002,0,0,0,0,0,0,0,0,0,0
2025-02-11 02:00:00+00:00,,,-0.0045284532601612,0.0012440078670816,0.0006642917257844,-0.0027984219978307,,-0.0009874917709019,3.802281368825433e-05,,0,2,1,0,0,0,0,-0.0083333333333328,,0.0004999999999997,-0.0149551345962111,-0.0292999999999996,0,0,0,0,0,0,0,0,0,0
2025-02-11 03:00:00+00:00,,,-0.000373375949301,0.0008282379427344,-0.0003780368603525,-0.0017013732101467,,0.0007001647446458,-3.80213680087893e-05,,0,3,1,0,0,0,0,0.0,,0.0010000000000003,0.0149551345962111,0.0592749999999999,0,0,0,0,0,0,0,0,0,0
2025-02-11 04:00:00+00:00,,,-0.0007132030111394,-0.0001379604997305,-0.0004335626925249,0.0048467258851319,,0.0001234720335843,-3.802281368825433e-05,,0,4,1,0,0,0,0,0.0083333333333328,,0.0,-0.0283201345015893,-0.013325,0,0,0,0,0,0,0,0,0,0
2025-02-11 05:00:00+00:00,,,0.0019711295932456,0.0019312925061956,-9.22274766069764e-05,0.0036888505015244,,0.0002469135802469,0.0,,0,5,1,0,0,0,0,-0.041666666666666,,-0.0010000000000003,0.0045474525474515,0.0139999999999997,0,0,0,0,0,0,0,0,0,0
2025-02-11 06:00:00+00:00,,,-0.0018994327454818,0.0006884628066738,-4.6188400797064766e-05,-6.79228532867171e-05,,-0.0007405578869414,-0.0001140727784326,,0,6,1,0,0,0,0,0.0,,0.0,-0.0075000000000002,-0.0055,0,0,0,0,0,0,0,0,0,0
2025-02-11 07:00:00+00:00,,,-0.0012233165376549,0.0030269843117689,0.0003322761146211,-0.0014521876731168,,-0.0011116600790513,3.802859750523524e-05,,0,7,1,0,0,0,0,0.0,,0.0,-0.0074999999999993,0.0195500000000001,0,0,0,0,0,0,0,0,0,0
2025-02-11 08:00:00+00:00,,,-0.001769315484235,0.0015089246645971,-0.0010794154868354,-0.0007233352382274,0.0101137705751319,0.0011541156588763,0.0,,0,8,1,0,0,0,0,0.0,,0.0615000000000005,0.0,0.0144999999999999,0,0,0,0,0,0,0,0,0,0
2025-02-11 09:00:00+00:00,,,-0.001635981065225,0.0027393088945404,0.0,-0.0016736551411512,0.0056320497600774,-0.0006175635061138,-3.802715138612189e-05,,0,9,1,0,0,0,0,-0.0083333333333337,,-0.0609999999999999,0.0088624127617151,-0.0464999999999999,0,0,0,0,0,0,0,0,0,0
2025-02-11 10:00:00+00:00,,,0.0001023538552813,0.0010927719171582,0.000424833920871,-0.0006786301214906,0.0043559238427841,-0.0004943561011782,0.0,,0,10,1,0,0,0,0,0.0,,0.0404999999999997,-0.0014733853302937,-0.0015499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-11 11:00:00+00:00,,,0.0002731101436457,-0.0013644217884012,-0.0003600644819702,0.0016183712801354,-0.0111523765990294,0.0013189349600197,-3.802859750534626e-05,,0,11,1,0,0,0,0,0.0,,0.0,0.0,0.0074999999999998,0,0,0,0,0,0,0,0,0,0
2025-02-11 12:00:00+00:00,,,-0.0045047953695432,0.0024593564581429,-0.0001108343969935,-0.0034296025002122,0.0025062632680088,-8.23248538733834e-05,-0.0001521201749381,,0,12,1,0,0,0,0,-0.0083333333333337,,-0.04,0.0014733853302937,0.0299250000000004,0,0,0,0,0,0,0,0,0,0
2025-02-11 13:00:00+00:00,,,0.0023997257456289,0.0,-0.0003786968038101,-0.0095195465232168,0.0225000381469726,-0.0022641198748559,0.0,,0,13,1,0,0,0,0,-0.0583333333333326,,0.0605000000000002,0.0,-0.0016000000000002,0,0,0,0,0,0,0,0,0,0
2025-02-11 14:00:00+00:00,,,-0.0005472290206053,-0.0005451944122928,-0.0007022009534028,0.0010600096736868,-0.006723753438124,0.0021867392829144,-3.803582975159259e-05,0.0093478336544086,0,14,1,0,0,0,0,0.0583333333333326,,0.0009999999999994,-0.0014733853302937,-0.0275750000000001,0,0,0,0,0,0,0,0,0,0
2025-02-11 15:00:00+00:00,-0.0010581418947592,-0.0002173998539211,0.003524517236626,-0.0043638304491178,-0.0002496572063351,0.000325067993657,-0.0203076876126803,0.002346644709757,7.607455306191113e-05,0.0,0,15,1,0,0,0,0,0.0666666666666673,,0.0005000000000006,-0.0032213627607626,0.0048000000000003,0,0,0,0,0,0,0,0,0,0
2025-02-11 16:00:00+00:00,0.0007117316203011,-0.0006616852625296,-0.001091128047585,0.0032871915730356,-0.0006658952809285,-0.0070744530954355,0.0,-0.0008214564422721,-7.606876616461644e-05,-0.0013229471502486,0,16,1,0,0,0,0,0.083333333333333,,-0.0615000000000005,0.001475726850538,0.0488249999999998,0,0,0,0,0,0,0,0,0,0
2025-02-11 17:00:00+00:00,-0.0004300667542347,-0.0016640813534466,0.000955811171915,-0.000682635518878,0.0,-0.0025352666826466,0.0069095860442465,-0.0007810251983393,-3.8037276530955566e-05,0.0008831331052572,0,17,1,0,0,0,0,0.2791666666666668,,-0.0015,0.0,-0.0138500000000001,0,0,0,0,0,0,0,0,0,0
2025-02-11 18:00:00+00:00,-0.000580536923936,-0.0004830827384987,0.0008866260179152,0.0016393818522544,7.399843854827282e-05,-0.0061680686519568,-0.0056145416348725,0.0014398551917065,0.0001901936171022,0.0008823538693447,0,18,1,0,0,0,0,0.0083333333333337,,0.0,-0.001475726850538,0.001125,0,0,0,0,0,0,0,0,0,0
2025-02-11 19:00:00+00:00,0.0012458274935169,0.001137262269268,-0.0017717644025005,0.0006819837965894,-0.0008884097860212,-0.0042666201168615,-0.0050188159229632,0.0013967054183954,-7.606298014761759e-05,-0.0004407880036717,0,19,1,0,0,0,0,0.0083333333333328,,-0.0224999999999999,0.0,-0.0349499999999998,0,0,0,0,0,0,0,0,0,0
2025-02-11 20:00:00+00:00,0.0009068650135717,0.0004259166712405,-0.0012629112992936,-0.0020444530497976,-0.0003611777773412,0.0014882434028822,0.0056746629594028,-0.0002871559256676,-3.803438308225271e-05,0.0004409823834161,0,20,1,0,0,0,0,-0.0041666666666664,,0.0200000000000004,0.001475726850538,0.0264999999999995,0,0,0,0,0,0,0,0,0,0
2025-02-11 21:00:00+00:00,-9.912527740962852e-05,-0.0009272391039876,0.0001708817498291,-0.0004097074405455,3.704275787574929e-05,0.0105703816040481,0.0037617818391348,-0.0003282724661468,3.803582975159259e-05,,0,21,1,0,0,0,0,0.0,,0.0,0.0,-0.0077499999999997,0,0,0,0,0,0,0,0,0,0
2025-02-11 22:00:00+00:00,,,,,-5.563276830844455e-05,-0.0077039912764237,,,,,0,22,1,0,0,0,0,0.0,,0.0004999999999997,-0.001475726850538,-0.0077249999999997,0,0,0,0,0,0,0,0,0,0
2025-02-11 23:00:00+00:00,,,0.0001025282173672,-0.0006831951098491,0.0,0.0024545990787421,,0.0003694277973893,-7.606876616461644e-05,,0,23,1,0,0,0,0,-0.0083333333333337,,0.0,-0.0120051522080473,0.0394749999999999,0,0,0,0,0,0,0,0,0,0
2025-02-12 00:00:00+00:00,,,-0.0019133858011558,-0.0004101555858246,0.0009266517135562,0.0034973195023604,,8.206474908711847e-05,3.8037276530955566e-05,,0,0,2,0,0,0,0,-0.0041666666666664,,0.0829999999999993,0.0,0.0040999999999997,0,0,0,0,0,0,0,0,0,0
2025-02-12 01:00:00+00:00,,,-0.0001368966008606,-0.0012310760023768,0.0,0.0008895178787076,,0.0002872030525582,0.0,,0,1,2,0,0,0,0,0.0083333333333328,,-0.0439999999999995,0.0,0.0013499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-12 02:00:00+00:00,,,-0.0004793708781731,0.0006847857307119,-0.0001666824402873,-0.0070633471913811,,-0.0005332239540607,-0.0001141074892548,,0,2,2,0,0,0,0,0.0083333333333337,,-0.0200000000000004,0.0,-0.0157500000000001,0,0,0,0,0,0,0,0,0,0
2025-02-12 03:00:00+00:00,,,-0.0016099031749989,-0.000821097014429,0.0002499947020053,-0.0013228140961399,,-0.0005745475438092,-3.804017041997288e-05,,0,3,2,0,0,0,0,0.0,,-0.0204999999999992,0.0,0.0027750000000001,0,0,0,0,0,0,0,0,0,0
2025-02-12 04:00:00+00:00,,,-0.0013380115995068,-0.0002739935882156,0.00047210988769,0.0014749082483682,,-0.0001642508109883,0.0,,0,4,2,0,0,0,0,0.0,,0.0184999999999995,0.0049850448654042,-0.0019499999999998,0,0,0,0,0,0,0,0,0,0
2025-02-12 05:00:00+00:00,,,0.0002404669369704,-0.0001369298140628,-0.000277555736326,0.0038893911542734,,-0.0001642777937492,-7.608323505914338e-05,,0,5,2,0,0,0,0,0.0041666666666664,,0.0010000000000003,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-02-12 06:00:00+00:00,,,0.0025416116585093,0.0009591626692844,2.774915778136489e-05,-0.0006422433811485,,0.0002464571780653,7.608902415823238e-05,,0,6,2,0,0,0,0,0.0,,0.0019999999999997,0.0,-0.0071000000000003,0,0,0,0,0,0,0,0,0,0
2025-02-12 07:00:00+00:00,,,-0.0002740089466095,-0.0028748351142215,-0.001045754125984,0.002567444236269,,0.000246396451891,-3.80416175296272e-05,,0,7,2,0,0,0,0,0.0,,-0.0014999999999991,0.0,0.0194500000000004,0,0,0,0,0,0,0,0,0,0
2025-02-12 08:00:00+00:00,,,-0.0005140330865294,-0.0043931865858395,0.0003983552930575,0.0028461152990653,-0.0049968721150757,-0.0001642238370899,0.0,,0,8,2,0,0,0,0,0.0,,-0.0200000000000004,0.0,-0.0045250000000001,0,0,0,0,0,0,0,0,0,0
2025-02-12 09:00:00+00:00,,,-0.0019543972850719,-0.0002757397130729,-0.0001666689039911,-0.0016424641585381,0.0069052484773539,-0.0009444421631832,3.804306474930464e-05,,0,9,2,0,0,0,0,0.0,,0.0,0.0,0.0015499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-12 10:00:00+00:00,,,-0.0012023773119721,-0.0028965390961745,-2.784166796743204e-05,-0.0021281307593208,-0.0043641299565495,0.0006576243321003,3.80416175296272e-05,,0,10,2,0,0,0,0,0.0,,0.0410000000000003,0.0,0.005125,0,0,0,0,0,0,0,0,0,0
2025-02-12 11:00:00+00:00,,,-0.0006190427006786,0.0030433146758457,-0.0002593445846483,0.0010780580106255,0.0018785054771182,-0.0001232235274788,7.608034083994575e-05,,0,11,2,0,0,0,0,0.0083333333333337,,-0.0410000000000003,0.0,-0.007775,0,0,0,0,0,0,0,0,0,0
2025-02-12 12:00:00+00:00,,,0.002064977904165,0.0001378362507444,0.0002594118617098,0.0002513735682847,-0.0099999904632568,0.0011913075627489,-7.607455306202215e-05,,0,12,2,0,0,0,0,-0.0083333333333337,,0.0404999999999997,0.0,-0.0054749999999996,0,0,0,0,0,0,0,0,0,0
2025-02-12 13:00:00+00:00,,,-0.0006182335374882,0.0004137673756259,0.0040199117281487,-0.0103399064565957,0.0650252952476915,-0.0101756113572952,-0.0012933657942787,,0,13,2,1,0,0,0,0.0166666666666666,,-0.0625,0.0,0.0288499999999998,0,0,0,0,0,0,0,0,0,0
2025-02-12 14:00:00+00:00,,,0.0038834451297351,-0.0039972557316152,-0.0011070568061822,0.0050065086008417,-0.0296384099067253,0.0036063671032995,3.808943399108422e-05,0.0238043388926152,0,14,2,0,0,0,0,-0.0125000000000001,,-0.0004999999999997,0.0,0.0569999999999999,0,0,0,0,0,0,0,0,0,0
2025-02-12 15:00:00+00:00,-0.0062375444506982,-0.0041670842999592,0.00047923805996,-0.0034597286549851,-0.0019763653507479,0.0021560828741493,-0.0177153879450212,0.0016934451282475,-7.61759664825723e-05,0.0023681714634569,0,15,2,0,0,0,0,1.2375000000000005,,0.1840000000000001,0.0124626121635103,0.2262750000000002,0,0,0,0,0,0,0,0,0,0
2025-02-12 16:00:00+00:00,-0.0012887268821486,-0.0013595486730266,0.0024294602758767,-0.000138899263071,-0.0008421251799877,0.0122544877220205,-0.0149253589711989,0.001690582220023,-7.618176970247692e-05,0.0,0,16,2,0,0,0,0,0.0333333333333332,,0.0444999999999993,0.0017688828775517,-0.30755,0,0,0,0,0,0,0,0,0,0
2025-02-12 17:00:00+00:00,0.0052110451436266,0.0056089289955321,0.0004095955529339,-0.0040277904934353,-0.0030099835100274,0.0040706989930949,-0.0107323279454748,0.0016465648540731,7.618757380667418e-05,-0.005369436131884,0,17,2,0,0,0,0,0.0125000000000006,,-0.1229999999999993,0.0067606681898046,-0.0955500000000002,0,0,0,0,0,0,0,0,0,0
2025-02-12 18:00:00+00:00,-0.0003643165854518,0.000568064509193,-0.0011942131642175,-0.0039045988407703,0.0028146715872745,-0.00427665990526,0.0102105837034527,-0.0020137262154276,0.0001142726545537,0.0017274664069717,0,18,2,0,0,0,0,0.0541666666666662,,-0.1925000000000003,0.0,0.181775,0,0,0,0,0,0,0,0,0,0
2025-02-12 19:00:00+00:00,-0.0008118200514092,-0.0005111295454598,-0.0017422531244419,-0.0004199745088717,-0.0001203588602248,0.0027122294782615,0.001895118958672,0.0011942019436665,-7.617306520413258e-05,-0.0008622951008399,0,19,2,0,0,0,0,0.0083333333333337,,-0.0149999999999996,0.0,0.0918499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-12 20:00:00+00:00,0.000397940949085,0.0011173383257911,0.0007870949512549,-0.0015406247619152,-2.784914809172978e-05,-0.0016334175643389,-0.0063051342976107,-0.0009048657097026,0.0001523577359641,0.0004315710864448,0,20,2,0,0,0,0,0.083333333333333,,0.2294999999999993,-0.0032176037341189,-0.108025,0,0,0,0,0,0,0,0,0,0
2025-02-12 21:00:00+00:00,6.626338735404858e-05,-0.0005485774512613,0.0015387245683022,-0.0011222026936075,0.0007134245679869,0.0068090842968371,0.0088832098740629,0.0011526902968177,3.808363165513917e-05,,0,21,2,0,0,0,0,0.0,,-0.0210999999999996,-0.006444855455447,0.0304250000000001,0,0,0,0,0,0,0,0,0,0
2025-02-12 22:00:00+00:00,,,,,-0.0001944573097689,0.0020995537958381,,,,,0,22,2,0,0,0,0,0.0375,,0.0179999999999997,0.0,-0.100225,0,0,0,0,0,0,0,0,0,0
2025-02-12 23:00:00+00:00,,,0.0001707067258449,0.0,-0.000222189315753,-0.0003481683813474,,0.0006990419013939,3.8082181347265376e-05,,0,23,2,0,0,0,0,-0.083333333333333,,-0.0610999999999997,0.0032240373319822,0.0289999999999999,0,0,0,0,0,0,0,0,0,0
2025-02-13 00:00:00+00:00,,,0.0010240655401945,0.0009830037315572,2.7771003835663777e-05,-0.0005753205294513,,0.0001232741617356,3.808073114996979e-05,,0,0,3,0,0,0,0,0.0,,0.0430999999999999,-0.0032240373319822,-0.0444249999999999,0,0,0,0,0,0,0,0,0,0
2025-02-13 01:00:00+00:00,,,0.0002728214247655,-0.0065937321654336,-0.0010465773930238,0.0021468526100776,,-0.0002054316118164,0.0001523171242527,,0,1,3,0,0,0,0,-0.0125000000000006,,-0.0168999999999996,0.0,0.02305,0,0,0,0,0,0,0,0,0,0
2025-02-13 02:00:00+00:00,,,0.0011590707691524,-0.0014122084108016,-0.00036160345668,-0.0055290671951709,,-4.109476452696104e-05,0.0001522939272795,,0,2,3,0,0,0,0,-0.1166666666666667,,0.1253999999999999,0.0032240373319822,0.0839750000000001,0,0,0,0,0,0,0,0,0,0
2025-02-13 03:00:00+00:00,,,0.0024177130024525,-0.0004242508794412,-0.0011871705198465,0.0002480518512522,,0.000534253893889,-3.806768434277963e-05,,0,3,3,0,0,0,0,0.0125000000000001,,-0.0173000000000005,0.0,-0.0037250000000002,0,0,0,0,0,0,0,0,0,0
2025-02-13 04:00:00+00:00,,,0.0010190909539504,-0.0007074568695799,-0.0009750520433939,-0.0065608067097611,,8.214901831915533e-05,0.0,,0,4,3,0,0,0,0,0.3541666666666665,,-0.0016999999999995,0.0,-0.0233249999999998,0,0,0,0,0,0,0,0,0,0
2025-02-13 05:00:00+00:00,,,-0.0003054657491039,0.0007079577191317,-0.0002695480676679,-0.0018961250298827,,-0.0002874979464432,0.0,,0,5,3,0,0,0,0,0.0375000000000005,,-0.0792000000000001,-0.0032240373319822,-0.0147000000000003,0,0,0,0,0,0,0,0,0,0
2025-02-13 06:00:00+00:00,,,-0.0010522603002086,-0.0005659439071113,0.0001952817433914,-0.0072248460294942,,-0.0003286635717513,-3.806913354653663e-05,,0,6,3,0,0,0,0,-0.0208333333333334,,0.1623999999999998,0.0032240373319822,0.0152000000000001,0,0,0,0,0,0,0,0,0,0
2025-02-13 07:00:00+00:00,,,-0.0007475707269853,0.001557200046744,0.0003067303445953,0.00056131083662,,-0.0009863148810257,3.807058286064979e-05,,0,7,3,0,0,0,0,-0.016666666666667,,-0.1321000000000003,0.0,0.0095499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-13 08:00:00+00:00,,,-0.0011902332461968,0.0022615358602031,0.0009571306159994,-0.000962869487743,0.0182390517286157,-0.0030852770578797,0.0001142074006394,,0,8,3,0,0,0,0,0.0125000000000006,,0.0274000000000009,0.0,-0.0053999999999998,0,0,0,0,0,0,0,0,0,0
2025-02-13 09:00:00+00:00,,,0.0016002012242024,-0.007192245238918,-0.0007612891143448,0.0031413805267304,-0.0123533512255745,0.0020632169678962,-0.0001903239313311,,0,9,3,0,0,0,0,-0.0625,,0.0204999999999992,0.0,0.007225,0,0,0,0,0,0,0,0,0,0
2025-02-13 10:00:00+00:00,,,0.0010197837889067,-0.0019886276507674,0.0001207875860984,-0.000941053964205,-0.0025015611273039,0.0002882556415746,3.8072032285008106e-05,,0,10,3,0,0,0,0,0.0124999999999997,,-0.0364000000000004,0.0,0.0012499999999997,0,0,0,0,0,0,0,0,0,0
2025-02-13 11:00:00+00:00,,,0.0002716818849699,0.0042697895423005,0.0010033231002315,-0.0025167431466788,0.0068965302816712,-0.0003293400848051,3.807058286064979e-05,,0,11,3,0,0,0,0,0.0500000000000002,,0.0395000000000012,-0.0032240373319822,-0.0015499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-13 12:00:00+00:00,,,0.0003055073037463,-0.0028344239677178,0.0008816655066425,-0.000963459095101,0.0037360756716249,-0.0002059053658938,-0.0002284148012791,,0,12,3,0,0,0,0,0.1958333333333328,,-0.0834000000000001,0.0,0.0417750000000003,0,0,0,0,0,0,0,0,0,0
2025-02-13 13:00:00+00:00,,,-0.0036992711161547,0.0014212403816604,-0.0006583321318854,0.0033499201371081,-0.0254342915472157,0.0024713732597412,0.0006092452973878,,0,13,3,0,0,0,0,0.0333333333333336,,0.052599999999999,0.0,-0.0218000000000002,0,0,0,0,0,0,0,0,0,0
2025-02-13 14:00:00+00:00,,,0.0024866481961653,0.0096508701960178,-0.0006216721920124,-0.0024284373228485,-0.0114576896714643,0.0002876160736298,-0.0001141639394169,-0.0170368761603431,0,14,3,0,0,0,0,0.0041666666666664,,0.0717000000000007,0.0,-0.0425249999999999,0,0,0,0,0,0,0,0,0,0
2025-02-13 15:00:00+00:00,0.0045081407523177,0.0080029288926735,0.0016650741265349,-0.001124568902742,-0.0031566195865397,0.0002068267995398,-0.005795244953985,0.003779010063668,0.0002664129400571,-0.0008776188773947,0,15,3,0,0,0,0,-0.1666666666666665,,-0.0289000000000001,0.0,-0.00265,0,0,0,0,0,0,0,0,0,0
2025-02-13 16:00:00+00:00,0.001006443595503,0.0012993542884249,-0.0021032468516104,0.0035181537938255,0.0003166331155888,-0.006576856102503,0.007772075291107,-0.0016368621352866,-0.0001141465641883,-0.0028546358645631,0,16,3,0,0,0,0,-0.0750000000000001,,0.0017999999999993,0.0,0.0465749999999998,0,0,0,0,0,0,0,0,0,0
2025-02-13 17:00:00+00:00,-0.0002472834783147,-0.001556469225451,0.0023456289484242,-0.0014023065144397,0.0002793104413374,0.0043363710229675,0.009640078051744,0.0001229659384349,3.805319837124621e-05,-0.0013213041417838,0,17,3,0,0,0,0,0.0208333333333334,,-0.1082999999999998,0.0,-0.0117249999999997,0,0,0,0,0,0,0,0,0,0
2025-02-13 18:00:00+00:00,-0.0005605002681243,-0.0010518360873669,0.0011530955888587,0.000561731723657,0.0011635158802447,0.0022878784156041,-0.018459577412403,0.0017213114754097,3.805175038040787e-05,0.0017641398256931,0,18,3,0,0,0,0,0.0541666666666666,,0.0300000000000002,0.0032240373319822,0.004175,0,0,0,0,0,0,0,0,0,0
2025-02-13 19:00:00+00:00,0.0034312389441744,0.0037317239687952,0.0012195866307633,0.0015438682154604,-0.0022777954242926,-0.0028193586622795,-0.0129701561787024,0.0027820963914573,3.805030249992569e-05,-0.0048426836305789,0,19,3,0,0,0,0,-0.0416666666666665,,-0.0384999999999999,-0.0064512987012976,-0.0002499999999998,0,0,0,0,0,0,0,0,0,0
2025-02-13 20:00:00+00:00,0.0021369528178638,0.0025856990888826,0.0005751822608273,0.000700715405411,-0.0022364996342173,0.0063258423818699,-0.0144546822055842,0.0012647898816808,0.0,0.0008848013716371,0,20,3,0,0,0,0,-0.016666666666667,,-0.0040999999999993,0.0184999999999995,-0.0055500000000003,0,0,0,0,0,0,0,0,0,0
2025-02-13 21:00:00+00:00,0.0001806283684462,0.0012611761314178,0.0,0.0014003426549906,-0.0001680885193047,0.0020538058834485,0.0060000101725259,-0.0004889776292734,-7.609770945893324e-05,,0,21,3,0,0,0,0,0.0249999999999999,,-0.0374000000000007,0.0,-0.0368249999999998,0,0,0,0,0,0,0,0,0,0
2025-02-13 22:00:00+00:00,,,,,-7.475816020241499e-05,-0.0003473768672923,,,,,0,22,3,0,0,0,0,0.0541666666666671,,0.0156999999999998,0.0,-0.0137499999999999,0,0,0,0,0,0,0,0,0,0
2025-02-13 23:00:00+00:00,,,0.0003043914849309,-0.0015382548883442,0.0001868737377825,0.002167383483389,,0.0002446084226832,0.0,,0,23,3,0,0,0,0,-0.0375000000000005,,0.1509999999999998,0.0,-0.0002500000000003,0,0,0,0,0,0,0,0,0,0
2025-02-14 00:00:00+00:00,,,-0.0005747592225993,-0.0016807107005247,5.600889187484803e-05,0.0013766359780109,,0.0002445486040349,7.610350076103778e-05,,0,0,4,0,0,0,0,0.0125000000000006,,0.002600000000001,0.0,-0.0067499999999998,0,0,0,0,0,0,0,0,0,0
2025-02-14 01:00:00+00:00,,,0.000913338993943,0.0019640767683219,-2.8002877527244507e-05,-0.0024704692139572,,0.0013039403447292,3.804885472957764e-05,,0,1,4,0,0,0,0,-0.0333333333333341,,-0.0212000000000003,0.0,0.0559500000000001,0,0,0,0,0,0,0,0,0,0
2025-02-14 02:00:00+00:00,,,-0.0011152204113469,-0.0004200333249226,0.0004296032479687,0.0008563651254063,,0.0,3.804740706914167e-05,,0,2,4,0,0,0,0,0.0291666666666676,,0.081599999999999,0.0069999999999996,-0.001875,0,0,0,0,0,0,0,0,0,0
2025-02-14 03:00:00+00:00,,,-0.0008120124652296,-0.0002801042616243,-0.0001400294076001,0.0054201372569886,,0.0,0.0,,0,3,4,0,0,0,0,0.1124999999999993,,-0.020599999999999,0.0015000000000009,-0.0056000000000002,0,0,0,0,0,0,0,0,0,0
2025-02-14 04:00:00+00:00,,,0.0009819687750627,0.0011208378671947,7.472605314928771e-05,-0.0036810766296593,,4.0695071826801765e-05,3.804595951906187e-05,,0,4,4,0,0,0,0,0.0083333333333333,,0.3658999999999999,-0.00075,-0.0145749999999997,0,0,0,0,0,0,0,0,0,0
2025-02-14 05:00:00+00:00,,,0.0008456516452013,-0.0006997260251738,0.0001866943286736,-0.0006111781093777,,-0.0006510946528851,0.0,,0,5,4,0,0,0,0,-0.0708333333333333,,0.0506000000000002,0.00075,-0.0034,0,0,0,0,0,0,0,0,0,0
2025-02-14 06:00:00+00:00,,,0.0006421192079208,0.0005602369001749,-0.0005507202449405,0.0013872397209042,,0.0002443195699974,0.0,,0,6,4,0,0,0,0,-0.0541666666666666,,-0.1976000000000004,-0.00075,0.0302500000000001,0,0,0,0,0,0,0,0,0,0
2025-02-14 07:00:00+00:00,,,-0.0014185669744117,0.0030795242607049,-0.0003175173449906,0.0013866085716125,,0.0003256798567008,-3.804451207911619e-05,,0,7,4,0,0,0,0,0.0041666666666673,,0.2892000000000001,-0.0007500000000009,0.0185249999999999,0,0,0,0,0,0,0,0,0,0
2025-02-14 08:00:00+00:00,,,0.0010147133434805,-0.0013955637511152,-0.0008969007492325,-0.0010870489814041,0.0039761077094551,-0.001220901839492,-3.804595951906187e-05,,0,8,4,0,0,0,0,-0.0333333333333336,,-0.1057999999999994,0.0,-0.0091999999999998,0,0,0,0,0,0,0,0,0,0
2025-02-14 09:00:00+00:00,,,-6.75624841611766e-05,-0.0013974074557396,-0.0005611107781782,0.0025145052568578,0.0026402615749312,-0.0001222394262896,0.0003043792565535,,0,9,4,0,0,0,0,0.0,,0.0832999999999994,0.0,-0.0081250000000001,0,0,0,0,0,0,0,0,0,0
2025-02-14 10:00:00+00:00,,,0.0004393095687069,-0.0002798298813685,0.0010760244771654,-0.0009424043424601,0.0059249608343714,-0.0009372835078853,-3.803582975159259e-05,,0,10,4,0,0,0,0,0.0,,-0.2942999999999998,0.0,0.001325,0,0,0,0,0,0,0,0,0,0
2025-02-14 11:00:00+00:00,,,-0.0020942360021565,0.0043392713885754,8.406987168974034e-05,-0.0012940090488848,0.0052355971926774,-0.0006934247022353,-0.0001141118295929,,0,11,4,0,0,0,0,0.0083333333333328,,0.7919,0.0,-0.0050499999999997,0,0,0,0,0,0,0,0,0,0
