id,question,conditionId,slug,resolutionSource,endDate,startDate,image,icon,description,outcomes,outcomePrices,volume,active,closed,marketMakerAddress,createdAt,updatedAt,closedTime,new,featured,submitted_by,archived,resolvedBy,restricted,groupItemTitle,groupItemThreshold,questionID,umaEndDate,enableOrderBook,orderPriceMinTickSize,orderMinSize,umaResolutionStatus,volumeNum,endDateIso,startDateIso,hasReviewedDates,volume1wk,volume1mo,volume1yr,clobTokenIds,umaBond,umaReward,volume1wkAmm,volume1moAmm,volume1yrAmm,volume1wkClob,volume1moClob,volume1yrClob,volumeClob,acceptingOrders,negRisk,negRiskMarketID,negRiskRequestID,ready,funded,acceptingOrdersTimestamp,cyom,pagerDutyNotificationEnabled,approved,clobRewards,rewardsMinSize,rewardsMaxSpread,spread,automaticallyResolved,oneHourPriceChange,oneWeekPriceChange,oneMonthPriceChange,oneYearPriceChange,lastTradePrice,bestAsk,automaticallyActive,clearBookOnStart,seriesColor,showGmpSeries,showGmpOutcome,manualActivation,negRiskOther,umaResolutionStatuses,pendingDeployment,deploying,rfqEnabled,holdingRewardsEnabled,feesEnabled,requiresTranslation,feeType,macro_pillar,sub_category,specific_feature,total_volume_usd,oneDayPriceChange,bestBid,deployingTimestamp,customLiveness,gameStartTime,liquidity,liquidityNum,liquidityAmm,liquidityClob,competitive,volume24hr,volume24hrClob,makerBaseFee,takerBaseFee,feeSchedule,feature
518813,Will annual inflation increase by 2.9% or more in January?,0x81480ffeca5bb908bd880d9835fc495e52565b20c0aad87d64bc28da183c935c,will-annual-inflation-increase-by-2pt9-or-more-in-january,,2025-01-12 12:00:00+00:00,2025-01-15T23:10:05.620464Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending January 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to “Yes” if the index increased by 2.9 percent or more over the 12 month period ending January 2025 and “No“ otherwise.

The resolution source for this market will be the BLS January 2025 Consumer Price Index report (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on February 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

----

The Consumer Price Index (CPI) is a measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""1"", ""0""]",53903.154271,True,True,,2025-01-15T22:54:43.328902Z,2025-02-13T16:15:00.093953Z,2025-02-12 17:15:16+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≥2.9%,3,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604203,2025-02-12T17:15:16Z,True,0.001,5,resolved,53903.154271,2025-01-12,2025-01-15,True,0.0,0.0,0.0,"[""67196939217103644589501940821595362315561060320612047495301733256812652376893"", ""37372592002277238957999728803123563355507820068268354231834621670704084002743""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,53903.154271,False,True,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604200,0x1358d4a7fbe9d4917ee93b650956ea740be26706eeb3be5c8d31f9612d7c26f6,False,False,2025-01-15T23:08:49Z,False,False,True,"[{'id': '13344', 'conditionId': '0x81480ffeca5bb908bd880d9835fc495e52565b20c0aad87d64bc28da183c935c', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 20, 'startDate': '2025-01-15', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,53903.154271,0.1395,0.999,,,,,,,,,,,,,,INFLATION_MONTH_YOY
518811,Will annual inflation increase by 2.8% in January?,0x00aabe0ae2b0b098842dacbd952489991af6671908627f2bc1453df5525bd3c7,will-annual-inflation-increase-by-2pt8-in-january,,2025-01-12 12:00:00+00:00,2025-01-15T23:09:21.671186Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending January 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to “Yes” if the index increased by 2.8 percent over the 12 month period ending January 2025 and “No“ otherwise.

The resolution source for this market will be the BLS January 2025 Consumer Price Index report (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on February 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

----

The Consumer Price Index (CPI) is a measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""0"", ""1""]",27322.309494,True,True,,2025-01-15T22:53:57.012158Z,2025-02-13T13:44:21.49093Z,2025-02-12 17:20:16+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.8%,2,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604202,2025-02-12T17:20:16Z,True,0.001,5,resolved,27322.309494,2025-01-12,2025-01-15,True,0.0,0.0,0.0,"[""15182048974897302207071576352300626761010830169284156754680066885787479618466"", ""104577901711648221102345126877209129794361389352953572178178286614107554649416""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,27322.309494,False,True,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604200,0x3f3a12f2037b614dbc85edcf88da37605c4932ba2149de8aad7bada9e67e6c50,False,False,2025-01-15T23:08:11Z,False,False,True,"[{'id': '13329', 'conditionId': '0x00aabe0ae2b0b098842dacbd952489991af6671908627f2bc1453df5525bd3c7', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 10, 'startDate': '2025-01-15', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,27322.309494,-0.1045,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
518810,Will annual inflation increase by 2.7% in January?,0x77270270508c43b3d59a9b9d29dd2e676414589665c56d9081e55309d24b88d0,will-annual-inflation-increase-by-2pt7-in-january,,2025-01-12 12:00:00+00:00,2025-01-15T23:07:20.515176Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending January 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to “Yes” if the index increased by 2.7 percent over the 12 month period ending January 2025 and “No“ otherwise.

The resolution source for this market will be the BLS January 2025 Consumer Price Index report (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on February 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

----

The Consumer Price Index (CPI) is a measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.
","[""Yes"", ""No""]","[""0"", ""1""]",133202.034413,True,True,,2025-01-15T22:53:29.177553Z,2025-02-13T15:04:21.785298Z,2025-02-12 17:15:10+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.7%,1,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604201,2025-02-12T17:15:10Z,True,0.001,5,resolved,133202.034413,2025-01-12,2025-01-15,True,0.0,0.0,0.0,"[""92761606577150315726178093636548475710075839884155388959432755998617668675542"", ""2121138431265395327831594727169362280154007432371300556546761495567778893609""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,133202.034413,False,True,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604200,0x8f719109258276f6331b4bed05f6224688d2d8a814b0a8b7382bc871484ede36,False,False,2025-01-15T23:05:59Z,False,False,True,"[{'id': '13328', 'conditionId': '0x77270270508c43b3d59a9b9d29dd2e676414589665c56d9081e55309d24b88d0', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-01-15', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,,,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,133202.034413,-0.009,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
518808,Will annual inflation increase by 2.6% or less in January?,0x133fbd2265fd73737014a867e251dfed45fdcc31545c380cfdde5d2ef8439d30,will-annual-inflation-increase-by-2pt6-or-less-in-january,,2025-01-12 12:00:00+00:00,2025-01-15T23:06:41.514401Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending January 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to “Yes” if the index increased by 2.6 percent or less over the 12 month period ending January 2025 and “No“ otherwise.

The resolution source for this market will be the BLS January 2025 Consumer Price Index report (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on February 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

----

The Consumer Price Index (CPI) is a measure of the average change over time in the prices paid by urban consumers for a market basket of consumer goods and services.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",49794.615708,True,True,,2025-01-15T22:52:13.457468Z,2025-02-13T16:30:24.105701Z,2025-02-12 17:09:48+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≤2.6%,0,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604200,2025-02-12T17:09:48Z,True,0.001,5,resolved,49794.615708,2025-01-12,2025-01-15,True,0.0,0.0,0.0,"[""32649823170095597375816591403058126714113465672437204819022827923262511218591"", ""75966126865529270919344401991947751740803745535635655861192224473845428138363""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,49794.615708,False,True,0x70a53f96d76771a7d326a29709680f31b0fcb0cc54ff3d9234138b9f24604200,0xd0d1cc04c3a496d1d32df972c94791c563c653261934b1bc7f3c4da0e3d47eb9,False,False,2025-01-15T23:05:33Z,False,False,True,"[{'id': '13330', 'conditionId': '0x133fbd2265fd73737014a867e251dfed45fdcc31545c380cfdde5d2ef8439d30', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 5, 'startDate': '2025-01-15', 'endDate': '2500-12-31'}]",50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,49794.615708,-0.002,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
522182,Will annual inflation increase by 2.7% or less in February?,0x9f11ec72e7b55d357869f19836802952e896052c7d6e1408e994b5cfd0a53468,will-annual-inflation-increase-by-2pt7-or-less-in-february,,2025-03-31 12:00:00+00:00,2025-02-07T19:33:53.632575Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending February 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12 month period ending in February 2025 according to the monthly Bureau of Labor Statistics (BLS) reports. Otherwise, this market will resolve to ""No"".

The resolution source for this market will be the BLS Consumer Price Index report released for February 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on March 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",78107.367235,True,True,,2025-02-07T18:55:03.999592Z,2025-03-13T12:57:43.63019Z,2025-03-12 15:58:55+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≤2.7%,0,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc200,2025-03-12T15:58:55Z,True,0.001,5,resolved,78107.367235,2025-03-31,2025-02-07,True,0.0,0.0,0.0,"[""98407250604146415817534694989914056173652506500836563198307495781870696245880"", ""55061884948526754844114847266684538216373026308683684166945146960148079540599""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,78107.367235,False,True,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc200,0x6fc3800255cb24d362edc59bd9601f627fd04577e93370929f18ec15ac395e0c,False,False,2025-02-07T19:32:44Z,False,False,True,,50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,78107.367235,-0.023,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
522186,Will annual inflation increase by 3.1% or more in February?,0x81b98ac628ad7d5a43fce87c82793d73939671e35579eaa10055d182b623bb6d,will-annual-inflation-increase-by-3pt1-or-more-in-february,,2025-03-31 12:00:00+00:00,2025-02-07T19:38:02.341243Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending February 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12 month period ending in February 2025 according to the monthly Bureau of Labor Statistics (BLS) reports. Otherwise, this market will resolve to ""No"".

The resolution source for this market will be the BLS Consumer Price Index report released for February 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on March 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",62286.6026,True,True,,2025-02-07T18:55:05.513909Z,2025-03-13T13:14:05.326138Z,2025-03-12 15:59:01+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≥3.1%,4,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc204,2025-03-12T15:59:01Z,True,0.001,5,resolved,62286.6026,2025-03-31,2025-02-07,True,0.0,0.0,0.0,"[""17456709912198726338875906642134484606610435733478121991228262463800057654390"", ""3909165018393887592509435232029573001675453961652007550463781549981956769126""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,62286.6026,False,True,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc200,0xcb5e69acd9a3c364072e4b907f181a583599c1c83934d677014bab89b690e729,False,False,2025-02-07T19:36:56Z,False,False,True,,50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,62286.6026,-0.0545,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
522185,Will annual inflation increase by 3.0% in February?,0xb85cfbb45a221263715f88ba10cec5170dd8e3672d108fee66a4b6f1409d3783,will-annual-inflation-increase-by-3pt0-in-february,,2025-03-31 12:00:00+00:00,2025-02-07T19:37:02.664Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending February 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12 month period ending in February 2025 according to the monthly Bureau of Labor Statistics (BLS) reports. Otherwise, this market will resolve to ""No"".

The resolution source for this market will be the BLS Consumer Price Index report released for February 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on March 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",29640.624291,True,True,,2025-02-07T18:55:05.142608Z,2025-03-13T12:52:02.480655Z,2025-03-12 15:53:45+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.0%,3,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc203,2025-03-12T15:53:45Z,True,0.001,5,resolved,29640.624291,2025-03-31,2025-02-07,True,0.0,0.0,0.0,"[""58312178453047047430875367730561257926479456117027033244258556391532515167910"", ""31010049938524950341636370305142595624631311729673618179342406523234086270853""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,29640.624291,False,True,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc200,0x6b736e9137f6100a98edde6b8e2c91c4714d47a41d15bbf56f4971359da0724b,False,False,2025-02-07T19:35:54Z,False,False,True,,50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,29640.624291,-0.179,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
522183,Will annual inflation increase by 2.8% in February?,0x2b2a56d3528eff2c8e8f21278a033f793d4fa92cf9bfd67ffa1e872623f41af5,will-annual-inflation-increase-by-2pt8-in-february,,2025-03-31 12:00:00+00:00,2025-02-07T19:34:37.449Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending February 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12 month period ending in February 2025 according to the monthly Bureau of Labor Statistics (BLS) reports. Otherwise, this market will resolve to ""No"".

The resolution source for this market will be the BLS Consumer Price Index report released for February 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on March 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""1"", ""0""]",377641.515388,True,True,,2025-02-07T18:55:04.41196Z,2025-03-13T16:04:29.939243Z,2025-03-12 15:58:45+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.8%,1,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc201,2025-03-12T15:58:45Z,True,0.001,5,resolved,377641.515388,2025-03-31,2025-02-07,True,0.0,0.0,0.0,"[""56783275759198013594894730369644558048787477842321834306643552882097407394451"", ""37719219210184910405090987001288878107156450400624237628297178928852605608764""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,377641.515388,False,True,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc200,0x583e5ac03b517b5be58d435917d9eb9294f1c43a3007c2dabbfbf993286d060c,False,False,2025-02-07T19:33:24Z,False,False,True,,50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,1.0,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,377641.515388,0.7595,0.999,,,,,,,,,,,,,,INFLATION_MONTH_YOY
522184,Will annual inflation increase by 2.9% in February?,0x2e95c8296d3626317655520b39ce84dd5c1bbf97e4ec5ca6243943b4c7dd1ab7,will-annual-inflation-increase-by-2pt9-in-february,,2025-03-31 12:00:00+00:00,2025-02-07T19:35:32.654Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending February 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12 month period ending in February 2025 according to the monthly Bureau of Labor Statistics (BLS) reports. Otherwise, this market will resolve to ""No"".

The resolution source for this market will be the BLS Consumer Price Index report released for February 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on March 12, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",38059.759483,True,True,,2025-02-07T18:55:04.740111Z,2025-03-13T12:40:10.450407Z,2025-03-12 15:53:35+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,2.9%,2,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc202,2025-03-12T15:53:35Z,True,0.001,5,resolved,38059.759483,2025-03-31,2025-02-07,True,0.0,0.0,0.0,"[""109167336688278774784211903786442890907649493804871059395493912338100529895186"", ""18535103245347178214375107841773215959946258573529442767740553711201898613926""]",500,5,0.0,0.0,0.0,0.0,0.0,0.0,38059.759483,False,True,0xb74e15090d8e0223f03979783c530fce7c525985752b5550ab187a5d2e9fc200,0x3af8d61cff0482fd3feed7c5c4ccd5d0fb5de016c2dd8ab0f686e80bb2cb6412,False,False,2025-02-07T19:34:00Z,False,False,True,,50,3.5,0.001,True,0.0,0.0,0.0,0.0,1.0,0.001,True,True,,False,False,False,False,[],False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,38059.759483,-0.5045,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
527847,Will annual inflation increase by 2.8% or more in March?,0xd855cbb3067d79c0a93df0a3b035e8c7c96fdf36210805a2840a3cabed5027a7,will-annual-inflation-increase-by-2pt8-or-more-in-march,,2025-04-10 12:00:00+00:00,2025-03-12T15:24:25.938764Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/january-inflation-annual-vp5qkgK2R7Et.jpg,"This is a market about inflation over the 12 month period ending March 2025 before seasonal adjustment as reported by the Bureau of Labor Statistics.

This market will resolve to the number the Consumer Price Index (CPI) increased by over the 12 month period ending in March 2025 according to the monthly Bureau of Labor Statistics (BLS) report.

The resolution source for this market will be the BLS Consumer Price Index report released for March 2025 (https://www.bls.gov/bls/news-release/cpi.htm), currently scheduled to be released on April 10, 2025, at 8:30 AM ET. Resolution of this market will take place upon release of the aforementioned data.

Note: the resolution source for this market will be the official monthly BLS CPI news release which reports inflation over 12 month periods to only one decimal point (e.g. 2.9%). Thus, this is the level of precision that will be used when resolving the market.","[""Yes"", ""No""]","[""0"", ""1""]",71894.69395,True,True,,2025-03-12T13:47:47.3459Z,2025-04-11T16:20:39.460482Z,2025-04-10 16:21:33+00,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,≥2.8%,4,0x382970e59dd90277c7ba200c89d38fc7e25cd939b7075214a9fabd33518b7304,2025-04-10T16:21:33Z,True,0.001,5,resolved,71894.69395,2025-04-10,2025-03-12,True,27604.631079999992,71894.69394999997,71894.69394999997,"[""59510741513913773391162916055290584683636331544021510356764996047603457794504"", ""21051659031395930503275550375708658317123892381415281546520342005523078456806""]",500,5,,,,27604.631079999992,71894.69394999997,71894.69394999997,71894.69395,False,True,0x382970e59dd90277c7ba200c89d38fc7e25cd939b7075214a9fabd33518b7300,0x660a1d821c2268539eecddfb83747b4efc3459760226b588aa016b6fac5943da,False,False,2025-03-12T15:23:19Z,False,False,True,,50,3.5,0.001,True,,-0.018,,,1.0,0.001,True,True,,False,False,False,False,"[""proposed"", ""resolved""]",False,False,False,False,False,False,,INFLATION,INFLATION_MONTH_YOY,INFLATION_MONTH_YOY,71894.69395,-0.02,,,,,,,,,,,,,,,INFLATION_MONTH_YOY
